calDate,connectionStream,totDailyGrossRevenue
2021-09-02,1.woocommerce,931.42999999999984
2021-09-03,1.amazon_seller,0.0
2021-09-03,1.woocommerce,49.38
2021-09-04,1.amazon_seller,18.99
2021-09-04,1.woocommerce,55.78
2021-09-05,1.amazon_seller,0.0
2021-09-05,1.woocommerce,191.92
2021-09-06,1.amazon_seller,0.0
2021-09-06,1.woocommerce,1120.56
2021-09-07,1.amazon_seller,0.0
2021-09-07,1.woocommerce,625.1
2021-09-08,1.amazon_seller,0.0
2021-09-08,1.woocommerce,436.47
2021-09-09,1.amazon_seller,17.99
2021-09-09,1.woocommerce,391.44
2021-09-10,1.amazon_seller,0.0
2021-09-10,1.woocommerce,199.92
2021-09-11,1.amazon_seller,0.0
2021-09-11,1.woocommerce,553.34
2021-09-12,1.woocommerce,84.83
2021-09-12,1.amazon_seller,0.0
2021-09-13,1.woocommerce,789.9799999999999
2021-09-13,1.amazon_seller,0.0
2021-09-14,1.woocommerce,709.82999999999981
2021-09-14,1.amazon_seller,19.99
2021-09-15,1.amazon_seller,0.0
2021-09-15,1.woocommerce,2683.58
2021-09-16,1.amazon_seller,0.0
2021-09-16,1.woocommerce,2193.74
2021-09-17,1.woocommerce,1275.6700000000003
2021-09-17,1.amazon_seller,0.0
2021-09-18,1.amazon_seller,0.0
2021-09-18,1.woocommerce,564.1
2021-09-19,1.amazon_seller,0.0
2021-09-19,1.woocommerce,1311.2099999999998
2021-09-20,1.woocommerce,3085.2700000000004
2021-09-20,1.amazon_seller,0.0
2021-09-21,1.amazon_seller,18.99
2021-09-21,1.woocommerce,3284.3199999999997
2021-09-22,1.amazon_seller,0.0
2021-09-22,1.woocommerce,1273.21
2021-09-23,1.amazon_seller,18.99
2021-09-23,1.woocommerce,2042.79
2021-09-24,1.amazon_seller,0.0
2021-09-24,1.woocommerce,1915.3099999999997
2021-09-25,1.amazon_seller,0.0
2021-09-25,1.woocommerce,2244.2599999999993
2021-09-26,1.amazon_seller,0.0
2021-09-26,1.woocommerce,1534.4899999999998
2021-09-27,1.amazon_seller,0.0
2021-09-27,1.woocommerce,1949.6000000000004
2021-09-28,1.amazon_seller,18.99
2021-09-28,1.woocommerce,1369.4
2021-09-29,1.amazon_seller,37.98
2021-09-29,1.woocommerce,2437.8599999999997
2021-09-30,1.amazon_seller,0.0
2021-09-30,1.woocommerce,1119.5700000000002
2021-10-01,1.amazon_seller,0.0
2021-10-01,1.woocommerce,2654.26
2021-10-02,1.amazon_seller,16.49
2021-10-02,1.woocommerce,804.99999999999977
2021-10-03,1.amazon_seller,0.0
2021-10-03,1.woocommerce,785.85
2021-10-04,1.amazon_seller,0.0
2021-10-04,1.woocommerce,1158.8
2021-10-05,1.amazon_seller,0.0
2021-10-05,1.woocommerce,1487.0900000000001
2021-10-06,1.amazon_seller,0.0
2021-10-06,1.woocommerce,403.25000000000006
2021-10-07,1.amazon_seller,0.0
2021-10-07,1.woocommerce,829.77
2021-10-08,1.amazon_seller,28.99
2021-10-08,1.woocommerce,615.02
2021-10-09,1.amazon_seller,24.49
2021-10-09,1.woocommerce,163.82
2021-10-10,1.amazon_seller,0.0
2021-10-10,1.woocommerce,1104.16
2021-10-11,1.amazon_seller,0.0
2021-10-11,1.woocommerce,2125.8400000000006
2021-10-12,1.amazon_seller,0.0
2021-10-12,1.woocommerce,680.73
2021-10-13,1.amazon_seller,37.98
2021-10-13,1.woocommerce,906.18999999999994
2021-10-14,1.amazon_seller,0.0
2021-10-14,1.woocommerce,467.43999999999994
2021-10-15,1.amazon_seller,0.0
2021-10-15,1.woocommerce,743.80000000000007
2021-10-16,1.amazon_seller,18.99
2021-10-16,1.woocommerce,603.98
2021-10-17,1.amazon_seller,0.0
2021-10-17,1.woocommerce,347.33
2021-10-18,1.amazon_seller,0.0
2021-10-18,1.woocommerce,565.95
2021-10-19,1.amazon_seller,0.0
2021-10-19,1.woocommerce,517.34
2021-10-20,1.amazon_seller,0.0
2021-10-20,1.woocommerce,636.24
2021-10-21,1.amazon_seller,28.99
2021-10-21,1.woocommerce,541.98
2021-10-22,1.amazon_seller,0.0
2021-10-22,1.woocommerce,614.60000000000014
2021-10-23,1.amazon_seller,0.0
2021-10-23,1.woocommerce,362.51
2021-10-24,1.amazon_seller,0.0
2021-10-24,1.woocommerce,138.13
2021-10-25,1.amazon_seller,0.0
2021-10-25,1.woocommerce,1140.0400000000002
2021-10-26,1.amazon_seller,0.0
2021-10-26,1.woocommerce,218.86
2021-10-27,1.amazon_seller,19.99
2021-10-27,1.woocommerce,1073.66
2021-10-28,1.amazon_seller,0.0
2021-10-28,1.woocommerce,1385.2000000000003
2021-10-29,1.amazon_seller,0.0
2021-10-29,1.woocommerce,507.11
2021-10-30,1.amazon_seller,0.0
2021-10-30,1.woocommerce,265.44
2021-10-31,1.amazon_seller,39.99
2021-10-31,1.woocommerce,292.34
2021-11-01,1.amazon_seller,0.0
2021-11-01,1.woocommerce,797.03
2021-11-02,1.amazon_seller,0.0
2021-11-02,1.woocommerce,1189.0400000000002
2021-11-03,1.amazon_seller,0.0
2021-11-03,1.woocommerce,430.75
2021-11-04,1.woocommerce,67.12
2021-11-04,1.amazon_seller,0.0
2021-11-05,1.woocommerce,143.19
2021-11-05,1.amazon_seller,0.0
2021-11-06,1.woocommerce,303.6
2021-11-06,1.amazon_seller,0.0
2021-11-07,1.woocommerce,209.0
2021-11-07,1.amazon_seller,0.0
2021-11-08,1.amazon_seller,0.0
2021-11-08,1.woocommerce,594.18000000000006
2021-11-09,1.amazon_seller,0.0
2021-11-09,1.woocommerce,642.81000000000006
2021-11-10,1.amazon_seller,0.0
2021-11-10,1.woocommerce,95.16
2021-11-11,1.amazon_seller,0.0
2021-11-11,1.woocommerce,374.63
2021-11-12,1.amazon_seller,0.0
2021-11-12,1.woocommerce,561.31999999999994
2021-11-13,1.amazon_seller,0.0
2021-11-13,1.woocommerce,113.06
2021-11-14,1.amazon_seller,0.0
2021-11-14,1.woocommerce,328.97
2021-11-15,1.amazon_seller,0.0
2021-11-15,1.woocommerce,676.83999999999992
2021-11-16,1.amazon_seller,0.0
2021-11-16,1.woocommerce,3958.99
2021-11-17,1.amazon_seller,0.0
2021-11-17,1.woocommerce,848.67000000000007
2021-11-18,1.amazon_seller,0.0
2021-11-18,1.woocommerce,455.95
2021-11-19,1.amazon_seller,0.0
2021-11-19,1.woocommerce,615.8
2021-11-20,1.amazon_seller,0.0
2021-11-20,1.woocommerce,395.78999999999996
2021-11-21,1.amazon_seller,0.0
2021-11-21,1.woocommerce,353.31
2021-11-22,1.amazon_seller,0.0
2021-11-22,1.woocommerce,661.77999999999986
2021-11-23,1.amazon_seller,0.0
2021-11-23,1.woocommerce,795.13
2021-11-24,1.amazon_seller,53.57
2021-11-24,1.woocommerce,1053.48
2021-11-25,1.amazon_seller,0.0
2021-11-25,1.woocommerce,1147.34
2021-11-26,1.amazon_seller,0.0
2021-11-26,1.woocommerce,1161.3999999999999
2021-11-27,1.amazon_seller,0.0
2021-11-27,1.woocommerce,17.19
2021-11-28,1.amazon_seller,0.0
2021-11-28,1.woocommerce,459.28
2021-11-29,1.amazon_seller,28.54
2021-11-29,1.woocommerce,601.09
2021-11-30,1.amazon_seller,0.0
2021-11-30,1.woocommerce,728.31
2021-12-01,1.amazon_seller,24.49
2021-12-01,1.woocommerce,802.57
2021-12-02,1.amazon_seller,0.0
2021-12-02,1.woocommerce,600.8
2021-12-03,1.amazon_seller,0.0
2021-12-03,1.woocommerce,384.53
2021-12-04,1.amazon_seller,0.0
2021-12-04,1.woocommerce,187.12
2021-12-05,1.amazon_seller,39.98
2021-12-05,1.woocommerce,143.6
2021-12-06,1.amazon_seller,0.0
2021-12-06,1.woocommerce,439.15
2021-12-07,1.amazon_seller,0.0
2021-12-07,1.woocommerce,353.79999999999995
2021-12-08,1.amazon_seller,19.49
2021-12-08,1.woocommerce,431.91999999999996
2021-12-09,1.amazon_seller,0.0
2021-12-09,1.woocommerce,559.26
2021-12-10,1.amazon_seller,24.02
2021-12-10,1.woocommerce,532.99
2021-12-11,1.amazon_seller,0.0
2021-12-11,1.woocommerce,60.67
2021-12-12,1.amazon_seller,19.99
2021-12-12,1.woocommerce,365.14
2021-12-13,1.amazon_seller,0.0
2021-12-13,1.woocommerce,340.02999999999992
2021-12-14,1.amazon_seller,0.0
2021-12-14,1.woocommerce,480.35
2021-12-15,1.amazon_seller,0.0
2021-12-15,1.woocommerce,445.14000000000004
2021-12-16,1.amazon_seller,33.99
2021-12-16,1.woocommerce,383.08000000000004
2021-12-17,1.amazon_seller,0.0
2021-12-17,1.woocommerce,164.11999999999998
2021-12-18,1.amazon_seller,0.0
2021-12-18,1.woocommerce,315.28
2021-12-19,1.amazon_seller,40.83
2021-12-19,1.woocommerce,363.64
2021-12-20,1.amazon_seller,0.0
2021-12-20,1.woocommerce,648.88
2021-12-21,1.amazon_seller,27.54
2021-12-21,1.woocommerce,428.99
2021-12-22,1.amazon_seller,42.76
2021-12-22,1.woocommerce,470.83000000000004
2021-12-23,1.amazon_seller,70.75
2021-12-23,1.woocommerce,478.83000000000004
2021-12-24,1.amazon_seller,0.0
2021-12-24,1.woocommerce,0.0
2021-12-25,1.amazon_seller,63.55
2021-12-25,1.woocommerce,0.0
2021-12-26,1.amazon_seller,25.74
2021-12-26,1.woocommerce,78.71
2021-12-27,1.amazon_seller,21.24
2021-12-27,1.woocommerce,585.81000000000006
2021-12-28,1.amazon_seller,13.99
2021-12-28,1.woocommerce,42.58
2021-12-29,1.amazon_seller,180.31
2021-12-29,1.woocommerce,382.47
2021-12-30,1.amazon_seller,576.92
2021-12-30,1.woocommerce,92.88
2021-12-31,1.amazon_seller,732.06
2021-12-31,1.woocommerce,240.04
2022-01-01,1.amazon_seller,1480.1499999999999
2022-01-01,1.woocommerce,138.65
2022-01-02,1.amazon_seller,2423.0
2022-01-02,1.woocommerce,89.0
2022-01-03,1.amazon_seller,2617.3499999999995
2022-01-03,1.woocommerce,494.51
2022-01-04,1.amazon_seller,2563.3900000000003
2022-01-04,1.woocommerce,160.32
2022-01-05,1.amazon_seller,2211.4099999999989
2022-01-05,1.woocommerce,373.16
2022-01-06,1.amazon_seller,1938.0600000000002
2022-01-06,1.woocommerce,106.14999999999999
2022-01-07,1.amazon_seller,1549.1599999999999
2022-01-07,1.woocommerce,1094.38
2022-01-08,1.amazon_seller,1984.39
2022-01-08,1.woocommerce,499.07999999999993
2022-01-09,1.amazon_seller,2286.3499999999995
2022-01-09,1.woocommerce,469.67
2022-01-10,1.amazon_seller,2516.09
2022-01-10,1.woocommerce,1078.44
2022-01-11,1.amazon_seller,2733.2400000000002
2022-01-11,1.woocommerce,1005.13
2022-01-12,1.amazon_seller,3075.83
2022-01-12,1.woocommerce,906.64999999999986
2022-01-13,1.amazon_seller,2812.5899999999997
2022-01-13,1.woocommerce,1782.66
2022-01-14,1.amazon_seller,2163.369999999999
2022-01-14,1.woocommerce,1032.8999999999999
2022-01-15,1.amazon_seller,1624.51
2022-01-15,1.woocommerce,565.63
2022-01-16,1.amazon_seller,1887.2500000000002
2022-01-16,1.woocommerce,506.69
2022-01-17,1.amazon_seller,3396.4700000000003
2022-01-17,1.woocommerce,1565.65
2022-01-18,1.amazon_seller,2789.38
2022-01-18,1.woocommerce,810.33
2022-01-19,1.amazon_seller,2351.69
2022-01-19,1.woocommerce,510.62
2022-01-20,1.amazon_seller,2785.11
2022-01-20,1.woocommerce,498.49
2022-01-21,1.amazon_seller,2266.7200000000003
2022-01-21,1.woocommerce,659.69
2022-01-22,1.woocommerce,152.42
2022-01-22,1.amazon_seller,1712.8400000000001
2022-01-23,1.woocommerce,542.02
2022-01-23,1.amazon_seller,2193.1000000000004
2022-01-24,1.woocommerce,470.28
2022-01-24,1.amazon_seller,2215.65
2022-01-25,1.woocommerce,449.89000000000004
2022-01-25,1.amazon_seller,2669.7199999999993
2022-01-26,1.woocommerce,594.75
2022-01-26,1.amazon_seller,2560.7599999999993
2022-01-27,1.woocommerce,705.2700000000001
2022-01-27,1.amazon_seller,2481.46
2022-01-28,1.woocommerce,244.47000000000003
2022-01-28,1.amazon_seller,1672.7100000000003
2022-01-29,1.woocommerce,234.93
2022-01-29,1.amazon_seller,1815.2600000000002
2022-01-30,1.woocommerce,364.28000000000003
2022-01-30,1.amazon_seller,1855.0100000000002
2022-01-31,1.woocommerce,584.12
2022-01-31,1.amazon_seller,2662.6499999999996
2022-02-01,1.woocommerce,526.11
2022-02-01,1.amazon_seller,2749.62
2022-02-02,1.woocommerce,999.13999999999987
2022-02-02,1.amazon_seller,2509.44
2022-02-03,1.woocommerce,425.21
2022-02-03,1.amazon_seller,2284.0899999999992
2022-02-04,1.woocommerce,163.73
2022-02-04,1.amazon_seller,2242.66
2022-02-05,1.woocommerce,138.85
2022-02-05,1.amazon_seller,1770.8999999999999
2022-02-06,1.woocommerce,227.47
2022-02-06,1.amazon_seller,2221.2699999999991
2022-02-07,1.woocommerce,688.42000000000007
2022-02-07,1.amazon_seller,2540.5799999999995
2022-02-08,1.woocommerce,968.37999999999988
2022-02-08,1.amazon_seller,2383.5099999999993
2022-02-09,1.woocommerce,1157.66
2022-02-09,1.amazon_seller,2707.53
2022-02-10,1.woocommerce,1172.73
2022-02-10,1.amazon_seller,3387.55
2022-02-11,1.woocommerce,833.70999999999981
2022-02-11,1.amazon_seller,2717.09
2022-02-12,1.woocommerce,466.59
2022-02-12,1.amazon_seller,2068.18
2022-02-13,1.woocommerce,372.73
2022-02-13,1.amazon_seller,2811.3500000000004
2022-02-14,1.woocommerce,764.07999999999993
2022-02-14,1.amazon_seller,3310.91
2022-02-15,1.woocommerce,1051.08
2022-02-15,1.amazon_seller,2768.49
2022-02-16,1.woocommerce,813.5200000000001
2022-02-16,1.amazon_seller,2143.91
2022-02-17,1.woocommerce,1010.24
2022-02-17,1.amazon_seller,2612.5699999999997
2022-02-18,1.woocommerce,589.6
2022-02-18,1.amazon_seller,1216.06
2022-02-19,1.woocommerce,831.55
2022-02-19,1.amazon_seller,1325.6200000000001
2022-02-20,1.woocommerce,702.31
2022-02-20,1.amazon_seller,1876.2
2022-02-21,1.woocommerce,1192.7599999999998
2022-02-21,1.amazon_seller,2273.4000000000005
2022-02-22,1.woocommerce,666.43999999999983
2022-02-22,1.amazon_seller,2521.54
2022-02-23,1.woocommerce,1170.6799999999998
2022-02-23,1.amazon_seller,1354.97
2022-02-24,1.woocommerce,941.23
2022-02-24,1.amazon_seller,1803.5500000000002
2022-02-25,1.woocommerce,355.89
2022-02-25,1.amazon_seller,1798.14
2022-02-26,1.woocommerce,415.18
2022-02-26,1.amazon_seller,1290.37
2022-02-27,1.woocommerce,669.55000000000018
2022-02-27,1.amazon_seller,1310.71
2022-02-28,1.woocommerce,2194.4599999999996
2022-02-28,1.amazon_seller,2232.9599999999987
2022-03-01,1.woocommerce,762.0200000000001
2022-03-01,1.amazon_seller,2501.2799999999997
2022-03-02,1.woocommerce,471.26
2022-03-02,1.amazon_seller,1806.5000000000002
2022-03-03,1.woocommerce,390.15
2022-03-03,1.amazon_seller,1873.61
2022-03-04,1.woocommerce,505.82
2022-03-04,1.amazon_seller,1480.41
2022-03-05,1.woocommerce,727.45999999999992
2022-03-05,1.amazon_seller,1766.63
2022-03-06,1.woocommerce,834.81000000000006
2022-03-06,1.amazon_seller,2305.6600000000003
2022-03-07,1.woocommerce,1303.51
2022-03-07,1.amazon_seller,1720.1800000000003
2022-03-08,1.woocommerce,391.19
2022-03-08,1.amazon_seller,1446.58
2022-03-09,1.woocommerce,1072.44
2022-03-09,1.amazon_seller,1687.63
2022-03-10,1.woocommerce,1042.78
2022-03-10,1.amazon_seller,1568.97
2022-03-11,1.woocommerce,676.91000000000008
2022-03-11,1.amazon_seller,1375.57
2022-03-12,1.woocommerce,72.86
2022-03-12,1.amazon_seller,1274.57
2022-03-13,1.woocommerce,317.78999999999996
2022-03-13,1.amazon_seller,1644.4600000000003
2022-03-14,1.woocommerce,842.53
2022-03-14,1.amazon_seller,2166.37
2022-03-15,1.woocommerce,1068.05
2022-03-15,1.amazon_seller,2011.4800000000002
2022-03-16,1.woocommerce,1137.97
2022-03-16,1.amazon_seller,1668.0200000000002
2022-03-17,1.amazon_seller,1817.62
2022-03-17,1.woocommerce,589.97
2022-03-18,1.amazon_seller,1478.7900000000002
2022-03-18,1.woocommerce,866.77
2022-03-19,1.amazon_seller,1666.4500000000003
2022-03-19,1.woocommerce,287.14
2022-03-20,1.amazon_seller,2038.8300000000002
2022-03-20,1.woocommerce,741.37000000000012
2022-03-21,1.amazon_seller,2431.39
2022-03-21,1.woocommerce,1572.67
2022-03-22,1.amazon_seller,2613.4499999999994
2022-03-22,1.woocommerce,325.09999999999991
2022-03-23,1.amazon_seller,2474.8199999999993
2022-03-23,1.woocommerce,618.56999999999994
2022-03-24,1.woocommerce,728.79000000000008
2022-03-24,1.amazon_seller,2483.5499999999997
2022-03-25,1.woocommerce,644.41
2022-03-25,1.amazon_seller,1455.0800000000002
2022-03-26,1.woocommerce,697.09000000000015
2022-03-26,1.amazon_seller,1874.0700000000002
2022-03-27,1.woocommerce,217.24
2022-03-27,1.amazon_seller,1986.9800000000002
2022-03-28,1.woocommerce,1243.81
2022-03-28,1.amazon_seller,1563.48
2022-03-29,1.woocommerce,387.68
2022-03-29,1.amazon_seller,2185.04
2022-03-30,1.woocommerce,668.63000000000011
2022-03-30,1.amazon_seller,1710.3000000000004
2022-03-31,1.woocommerce,1015.52
2022-03-31,1.amazon_seller,1708.3200000000002
2022-04-01,1.woocommerce,491.72999999999996
2022-04-01,1.amazon_seller,1787.6400000000003
2022-04-02,1.woocommerce,201.67
2022-04-02,1.amazon_seller,1410.24
2022-04-03,1.woocommerce,727.73000000000013
2022-04-03,1.amazon_seller,1741.8400000000001
2022-04-04,1.woocommerce,1410.4799999999998
2022-04-04,1.amazon_seller,1647.01
2022-04-05,1.woocommerce,794.09
2022-04-05,1.amazon_seller,2063.4100000000003
2022-04-06,1.woocommerce,765.73
2022-04-06,1.amazon_seller,3861.4400000000005
2022-04-07,1.woocommerce,1227.3300000000002
2022-04-07,1.amazon_seller,3645.7100000000005
2022-04-08,1.woocommerce,999.26
2022-04-08,1.amazon_seller,2534.0999999999995
2022-04-09,1.woocommerce,1090.97
2022-04-09,1.amazon_seller,1992.7000000000003
2022-04-10,1.woocommerce,434.92999999999995
2022-04-10,1.amazon_seller,1803.7800000000002
2022-04-11,1.woocommerce,1110.94
2022-04-11,1.amazon_seller,2942.8700000000008
2022-04-12,1.woocommerce,424.07999999999993
2022-04-12,1.amazon_seller,2316.1799999999994
2022-04-13,1.woocommerce,626.18000000000006
2022-04-13,1.amazon_seller,2064.8999999999996
2022-04-14,1.woocommerce,902.42
2022-04-14,1.amazon_seller,2088.2799999999997
2022-04-15,1.woocommerce,731.4000000000002
2022-04-15,1.amazon_seller,1374.86
2022-04-16,1.woocommerce,89.910000000000011
2022-04-16,1.amazon_seller,1177.6299999999999
2022-04-17,1.woocommerce,315.62
2022-04-17,1.amazon_seller,1114.18
2022-04-18,1.woocommerce,49.99
2022-04-18,1.amazon_seller,1840.5300000000002
2022-04-19,1.woocommerce,1080.2
2022-04-19,1.amazon_seller,3504.5299999999997
2022-04-20,1.woocommerce,1606.8600000000001
2022-04-20,1.amazon_seller,3470.56
2022-04-21,1.woocommerce,885.24000000000012
2022-04-21,1.amazon_seller,2979.13
2022-04-22,1.woocommerce,507.97
2022-04-22,1.amazon_seller,2598.3399999999997
2022-04-23,1.woocommerce,292.45000000000005
2022-04-23,1.amazon_seller,2129.0099999999993
2022-04-24,1.woocommerce,391.84
2022-04-24,1.amazon_seller,2175.6099999999988
2022-04-25,1.woocommerce,459.94
2022-04-25,1.amazon_seller,2644.02
2022-04-26,1.woocommerce,406.12
2022-04-26,1.amazon_seller,3053.6200000000003
2022-04-27,1.woocommerce,1052.05
2022-04-27,1.amazon_seller,3275.8500000000004
2022-04-28,1.woocommerce,360.19999999999993
2022-04-28,1.amazon_seller,3215.71
2022-04-29,1.woocommerce,765.18000000000006
2022-04-29,1.amazon_seller,2827.5299999999997
2022-04-30,1.woocommerce,540.08
2022-04-30,1.amazon_seller,2061.36
2022-05-01,1.woocommerce,970.51
2022-05-01,1.amazon_seller,3834.0500000000006
2022-05-02,1.woocommerce,1664.0500000000002
2022-05-02,1.amazon_seller,2960.0299999999997
2022-05-03,1.woocommerce,1242.3000000000002
2022-05-03,1.amazon_seller,1845.94
2022-05-04,1.woocommerce,356.41999999999996
2022-05-04,1.amazon_seller,1815.69
2022-05-05,1.woocommerce,748.81
2022-05-05,1.amazon_seller,2567.68
2022-05-06,1.woocommerce,90.329999999999984
2022-05-06,1.amazon_seller,2601.35
2022-05-07,1.woocommerce,524.19
2022-05-07,1.amazon_seller,2524.7499999999995
2022-05-08,1.woocommerce,388.52
2022-05-08,1.amazon_seller,2986.82
2022-05-09,1.woocommerce,732.98
2022-05-09,1.amazon_seller,4911.7
2022-05-10,1.woocommerce,673.5100000000001
2022-05-10,1.amazon_seller,3940.29
2022-05-11,1.woocommerce,957.33000000000015
2022-05-11,1.amazon_seller,2338.0299999999997
2022-05-12,1.woocommerce,612.74
2022-05-12,1.amazon_seller,1787.8700000000001
2022-05-13,1.woocommerce,530.84999999999991
2022-05-13,1.amazon_seller,1558.06
2022-05-14,1.woocommerce,206.55
2022-05-14,1.amazon_seller,1362.8700000000001
2022-05-15,1.woocommerce,865.2399999999999
2022-05-15,1.amazon_seller,1899.0100000000002
2022-05-16,1.woocommerce,1577.96
2022-05-16,1.amazon_seller,3263.7000000000003
2022-05-17,1.woocommerce,942.09000000000015
2022-05-17,1.amazon_seller,2834.34
2022-05-18,1.woocommerce,543.1
2022-05-18,1.amazon_seller,2916.1600000000003
2022-05-19,1.woocommerce,953.6500000000002
2022-05-19,1.amazon_seller,4438.4999999999991
2022-05-20,1.woocommerce,602.07999999999993
2022-05-20,1.amazon_seller,3948.68
2022-05-21,1.woocommerce,173.03000000000003
2022-05-21,1.amazon_seller,3217.78
2022-05-22,1.woocommerce,220.34000000000003
2022-05-22,1.amazon_seller,3097.09
2022-05-23,1.woocommerce,1471.2799999999997
2022-05-23,1.amazon_seller,2725.2200000000003
2022-05-24,1.woocommerce,712.97000000000014
2022-05-24,1.amazon_seller,2532.1899999999991
2022-05-25,1.woocommerce,1367.1000000000001
2022-05-25,1.amazon_seller,2060.4700000000003
2022-05-26,1.woocommerce,858.39
2022-05-26,1.amazon_seller,2090.99
2022-05-27,1.woocommerce,436.4
2022-05-27,1.amazon_seller,1466.0900000000001
2022-05-28,1.woocommerce,302.38
2022-05-28,1.amazon_seller,1496.27
2022-05-29,1.woocommerce,591.89
2022-05-29,1.amazon_seller,1598.06
2022-05-30,1.woocommerce,1345.73
2022-05-30,1.amazon_seller,1248.1000000000001
2022-05-31,1.woocommerce,727.46
2022-05-31,1.amazon_seller,1375.08
2022-06-01,1.woocommerce,1005.75
2022-06-01,1.amazon_seller,1234.9199999999998
2022-06-02,1.woocommerce,641.75
2022-06-02,1.amazon_seller,1012.37
2022-06-03,1.woocommerce,945.3599999999999
2022-06-03,1.amazon_seller,1545.9499999999998
2022-06-04,1.woocommerce,324.59000000000003
2022-06-04,1.amazon_seller,1463.15
2022-06-05,1.woocommerce,407.14
2022-06-05,1.amazon_seller,1370.37
2022-06-06,1.woocommerce,960.82999999999993
2022-06-06,1.amazon_seller,1990.9800000000002
2022-06-07,1.woocommerce,1199.8199999999997
2022-06-07,1.amazon_seller,2212.08
2022-06-08,1.woocommerce,430.69000000000005
2022-06-08,1.amazon_seller,2077.1899999999996
2022-06-09,1.woocommerce,656.06000000000006
2022-06-09,1.amazon_seller,2181.26
2022-06-10,1.woocommerce,596.57
2022-06-10,1.amazon_seller,2008.42
2022-06-11,1.woocommerce,386.84999999999997
2022-06-11,1.amazon_seller,1534.7
2022-06-12,1.woocommerce,918.55000000000007
2022-06-12,1.amazon_seller,2276.9799999999996
2022-06-13,1.woocommerce,1286.2199999999998
2022-06-13,1.amazon_seller,3136.26
2022-06-14,1.woocommerce,1006.69
2022-06-14,1.amazon_seller,2942.8300000000004
2022-06-15,1.woocommerce,895.45000000000016
2022-06-15,1.amazon_seller,2803.61
2022-06-16,1.woocommerce,519.85
2022-06-16,1.amazon_seller,2332.9900000000002
2022-06-17,1.woocommerce,347.90000000000003
2022-06-17,1.amazon_seller,1924.8300000000002
2022-06-18,1.woocommerce,251.05
2022-06-18,1.amazon_seller,2046.0300000000002
2022-06-19,1.woocommerce,257.77
2022-06-19,1.amazon_seller,2676.4500000000003
2022-06-20,1.woocommerce,870.22
2022-06-20,1.amazon_seller,3068.4
2022-06-21,1.woocommerce,434.45000000000005
2022-06-21,1.amazon_seller,2442.1099999999988
2022-06-22,1.woocommerce,428.32000000000005
2022-06-22,1.amazon_seller,2272.2
2022-06-23,1.woocommerce,460.95
2022-06-23,1.amazon_seller,2167.8999999999996
2022-06-24,1.woocommerce,455.37
2022-06-24,1.amazon_seller,2050.7700000000004
2022-06-25,1.woocommerce,331.44
2022-06-25,1.amazon_seller,2670.68
2022-06-26,1.amazon_seller,2908.9799999999996
2022-06-26,1.woocommerce,909.3599999999999
2022-06-27,1.amazon_seller,4224.96
2022-06-27,1.woocommerce,677.55000000000007
2022-06-28,1.amazon_seller,4066.9
2022-06-28,1.woocommerce,1262.47
2022-06-29,1.amazon_seller,4709.9
2022-06-29,1.woocommerce,969.84
2022-06-30,1.amazon_seller,4828.75
2022-06-30,1.woocommerce,967.32
2022-07-01,1.woocommerce,688.33
2022-07-01,1.amazon_seller,4462.5999999999995
2022-07-02,1.woocommerce,703.72
2022-07-02,1.amazon_seller,3309.41
2022-07-03,1.woocommerce,434.95000000000005
2022-07-03,1.amazon_seller,4455.9699999999993
2022-07-04,1.woocommerce,965.58
2022-07-04,1.amazon_seller,5635.92
2022-07-05,1.woocommerce,431.87
2022-07-05,1.amazon_seller,6035.9000000000015
2022-07-06,1.woocommerce,1297.26
2022-07-06,1.amazon_seller,4910.25
2022-07-07,1.woocommerce,930.90000000000009
2022-07-07,1.amazon_seller,4921.5999999999995
2022-07-08,1.woocommerce,782.63000000000011
2022-07-08,1.amazon_seller,3498.42
2022-07-09,1.woocommerce,568.14
2022-07-09,1.amazon_seller,3151.4499999999989
2022-07-10,1.woocommerce,677.34
2022-07-10,1.amazon_seller,3483.3
2022-07-11,1.woocommerce,1427.82
2022-07-11,1.amazon_seller,4423.8700000000008
2022-07-12,1.woocommerce,532.76
2022-07-12,1.amazon_seller,7776.8600000000015
2022-07-13,1.woocommerce,1133.82
2022-07-13,1.amazon_seller,6013.41
2022-07-14,1.woocommerce,670.27
2022-07-14,1.amazon_seller,3154.0299999999997
2022-07-15,1.woocommerce,495.51000000000005
2022-07-15,1.amazon_seller,2489.7500000000005
2022-07-16,1.woocommerce,365.65000000000003
2022-07-16,1.amazon_seller,1316.51
2022-07-17,1.woocommerce,508.98
2022-07-17,1.amazon_seller,1862.41
2022-07-18,1.woocommerce,1152.8
2022-07-18,1.amazon_seller,3473.36
2022-07-19,1.woocommerce,404.22
2022-07-19,1.amazon_seller,3830.07
2022-07-20,1.woocommerce,681.21000000000015
2022-07-20,1.amazon_seller,2899.74
2022-07-21,1.woocommerce,596.8
2022-07-21,1.amazon_seller,2625.28
2022-07-22,1.woocommerce,431.26
2022-07-22,1.amazon_seller,2580.24
2022-07-23,1.woocommerce,51.39
2022-07-23,1.amazon_seller,2361.3299999999995
2022-07-24,1.woocommerce,137.9
2022-07-24,1.amazon_seller,2610.5
2022-07-25,1.woocommerce,841.54
2022-07-25,1.amazon_seller,2807.8500000000004
2022-07-26,1.woocommerce,442.86
